node,name
prot1258,KRTAP9-1
prot1259,LACTBL1
prot1260,CXorf49
prot1261,TMCO5B
prot1262,TTC34
prot1263,ODF3B
prot1264,KCNU1
prot1265,DCDC2C
prot1266,FAM25E
prot1267,MINDY4B
prot1268,IQCF6
prot1269,FOXO6
prot1270,-
prot1271,EFCAB9
prot1272,EVPLL
prot1273,LEUTX
prot1274,C2orf74
prot1275,GOLGA6L6
prot1276,PRR33
prot1277,C16orf90
prot1278,OOSP1
prot1279,COL6A5
prot1280,KPNA7
prot1281,MIF4GD
prot1282,AHRR
prot1283,FER1L4
prot1284,UPK3BL1
prot1285,MYO1G
prot1286,HACD1
prot1287,FHAD1
prot1288,ESPN
prot1289,SNURFL
prot1290,ISM1
prot1291,NUTM2E
prot1292,FAM155A
prot1293,LINC00587
prot1294,IBA57-DT
prot1295,WDR64
prot1296,FAM220BP
prot1297,ZNF487
prot1298,PRR32
prot1299,KLLN
prot1300,-
prot1301,RSPH10B2
prot1302,CENPBD1
prot1303,OR11H12
prot1304,C1QTNF9B
prot1305,HMGB1P1
prot1306,MYO9A
prot1307,POTEC
prot1308,VWC2L
prot1309,SMIM1
prot1310,CFAP97D1
prot1311,TMEM229A
prot1312,ZBTB42
prot1313,KDM4E
prot1314,BTBD18
prot1315,HNRNPCL2
prot1316,EPM2A
prot1317,FAM25A
prot1318,FAM25C
prot1319,FAM25G
prot1320,PATE3
prot1321,ERVK3-1
prot1322,SRRM5
prot1323,IQCJ-SCHIP1
prot1324,TMEM114
prot1325,NBPF26
prot1326,TMEM233
prot1327,SHISA9
prot1328,ZNF879
prot1329,ZNF736
prot1330,ZNF732
prot1331,SPATA31C2
prot1332,TCP11X1
prot1333,ANKRD66
prot1334,SEC14L6
prot1335,TDRD15
prot1336,GGTLC3
prot1337,EIF3CL
prot1338,TARM1
prot1339,ERVV-1
prot1340,ERVV-2
prot1341,KCNJ18
prot1342,C2CD4D
prot1343,LINC02881
prot1344,LOC730098
prot1345,ZNF814
prot1346,TRDC
prot1347,GPR89A
prot1348,PPP1R3G
prot1349,KIF28P
prot1350,LOC402624
prot1351,HNRNPCL3
prot1352,SHISA8
prot1353,FAM243A
prot1354,IGLL5
prot1355,TBC1D3L
prot1356,TMEM150C
prot1357,TCP10L2
prot1358,WASH3P
prot1359,AJM1
prot1360,TRIM49D2
prot1361,ALG1L2
prot1362,USP17L15
prot1363,C4orf51
prot1364,C5orf58
prot1365,TEX22
prot1366,C22orf46
prot1367,C19orf81
prot1368,RASA4B
prot1369,UMAD1
prot1370,PALM2AKAP2
prot1371,KRBOX1
prot1372,FAM157A
prot1373,HSBP1L1
prot1374,CLDN25
prot1375,C12orf77
prot1376,PATL2
prot1377,PHGR1
prot1378,NPIPB4
prot1379,PRRT4
prot1380,TMEM238
prot1381,BTBD19
prot1382,USP17L10
prot1383,HHLA1
prot1384,USP17L13
prot1385,C11orf95
prot1386,MCRIP1
prot1387,ZNF878
prot1388,USP17L12
prot1389,TMEM232
prot1390,-
prot1391,KBTBD13
prot1392,AKR1B15
prot1393,MEIOSIN
prot1394,ANKRD63
prot1395,ZZZ3
prot1396,ADM5
prot1397,USP17L11
prot1398,INAFM1
prot1399,C11orf94
prot1400,PRAC2
prot1401,KLRF2
prot1402,USP17L21
prot1403,USP17L18
prot1404,USP17L22
prot1405,USP17L23
prot1406,USP17L17
prot1407,USP17L19
prot1408,CFAP99
prot1409,GOLGA8K
prot1410,MCIDAS
prot1411,FAM90A26
prot1412,C4orf54
prot1413,USP17L20
prot1414,STMP1
prot1415,MUC22
prot1416,HCG22
prot1417,PRSS46P
prot1418,NPIPB11
prot1419,UPK3BL2
prot1420,C8orf87
prot1421,ANKRD65
prot1422,FTCDNL1
prot1423,RNF223
prot1424,ZNF587B
prot1425,PPP5D1
prot1426,PROB1
prot1427,NACA
prot1428,PTGES3L
prot1429,ANHX
prot1430,PRR23D1
prot1431,NPIPA2
prot1432,NPIPB6
prot1433,NPIPA7
prot1434,NPIPA5
prot1435,ENSG00000254469
prot1436,NDUFC2-KCTD14
prot1437,NPIPB8
prot1438,TMEM262
prot1439,C11orf98
prot1440,FNDC10
prot1441,LMO7DN
prot1442,C5orf67
prot1443,LINC02876
prot1444,UBAP1L
prot1445,PPIAL4D
prot1446,C3orf80
prot1447,FAM227A
prot1448,RFPL4AL1
prot1449,NPIPB12
prot1450,NPIPB9
prot1451,GOLGA8N
prot1452,INS-IGF2
prot1453,NPIPA3
prot1454,SUMO1P1
prot1455,SLCO1B7
prot1456,LINC01619
prot1457,KRTAP4-16
prot1458,CNK3/IPCEF1
prot1459,TSTD3
prot1460,FAM72C
prot1461,PRAMEF26
prot1462,GOLGA6L19
prot1463,UBE2Q2L
prot1464,TMEM250
prot1465,GOLGA6L22
prot1466,SMKR1
prot1467,C16orf97
prot1468,C3orf84
prot1469,ARMH2
prot1470,GOLGA8S
prot1471,MKRN2OS
prot1472,STMND1
prot1473,LY6L
prot1474,GOLGA8T
prot1475,FAM229A
prot1476,SMLR1
prot1477,C15orf65
prot1478,TMEM178B
prot1479,GOLGA8M
prot1480,TEX46
prot1481,CCDC179
prot1482,POTEB2
prot1483,GOLGA8Q
prot1484,TGFBR3L
prot1485,CROCC2
prot1486,CLDN34
prot1487,CCDC188
prot1488,PANO1
prot1489,TRIM77
prot1490,PYCARD-AS1
prot1491,C19orf84
prot1492,GFY
prot1493,CCER2
prot1494,GOLGA8R
prot1495,LINC01387
prot1496,ZNF561-AS1
prot1497,SMIM22
prot1498,IFNL4
prot1499,ASDURF
prot1500,RNF225
prot1501,LOC400499
prot1502,DCDC1
prot1503,ERVH48-1
prot1504,OVOL3
prot1505,DNASE2
prot1506,AGPS
prot1507,UBXN8
prot1508,KIF2A
prot1509,SGK1
prot1510,TK2
prot1511,FZD9
prot1512,DDX39A
prot1513,PDLIM1
prot1514,ACOT7
prot1515,GPR25
prot1516,MYO1C
prot1517,MYO1F
prot1518,SNAP23
prot1519,HAX1
prot1520,EYA2
prot1521,FXYD1
prot1522,AIP
prot1523,CCL24
prot1524,GTPBP1
prot1525,KCNK1
prot1526,LGALS9
prot1527,STXBP3
prot1528,MASP2
prot1529,AP4M1
prot1530,ARVCF
prot1531,SMAP
prot1532,RAB27B
prot1533,HRK
prot1534,AP3B1
prot1535,SULT2B1
prot1536,TLR4
prot1537,RHOD
prot1538,APBB1
prot1539,LGALS8
prot1540,NDUFS8
prot1541,HAS3
prot1542,TNFRSF10A
prot1543,NFKBIE
prot1544,GRM8
prot1545,CORT
prot1546,PSMD11
prot1547,PSMD12
prot1548,PSMD9
prot1549,RNF103
prot1550,BMPR1B
prot1551,SIRPB1
prot1552,ATOX1
prot1553,AGRP
prot1554,F2RL2
prot1555,MEN1
prot1556,CBX4
prot1557,GET1
prot1558,PGRMC1
prot1559,SUPT5H
prot1560,TAF4
prot1561,GPR31
prot1562,DFFA
prot1563,RFXAP
prot1564,HIP1
prot1565,LEFTY2
prot1566,TULP1
prot1567,TULP2
prot1568,CLIC1
prot1569,TNFRSF11B
prot1570,EIF3F
prot1571,CACNB4
prot1572,WWP2
prot1573,CDC7
prot1574,ETV2
prot1575,UPK1A
prot1576,ARNTL
prot1577,PIK3CD
prot1578,PDHX
prot1579,SLC28A1
prot1580,SULT1C2
prot1581,MATN2
prot1582,SLC1A7
prot1583,FOXE1
prot1584,-
prot1585,QSOX1
prot1586,P2RY10
prot1587,DCTN6
prot1588,SLC33A1
prot1589,WASL
prot1590,PDE2A
prot1591,FOXN3
prot1592,IPO5
prot1593,POLRMT
prot1594,EEF2K
prot1595,CCRL2
prot1596,SAP18
prot1597,EML1
prot1598,IGF2BP3
prot1599,DNM1L
prot1600,RTCA
prot1601,PIK3C2A
prot1602,PLK4
prot1603,SYT5
prot1604,GFRA2
prot1605,LST1
prot1606,IFRD1
prot1607,PIK3R2
prot1608,GOLIM4
prot1609,MANBA
prot1610,TRAF5
prot1611,AGRN
prot1612,PLOD2
prot1613,MEIS1
prot1614,EXOC5
prot1615,ELL2
prot1616,SLC17A3
prot1617,BTN3A3
prot1618,HMGN4
prot1619,BTN3A1
prot1620,NR5A2
prot1621,NDUFA4
prot1622,PSMD14
prot1623,ZNF593
prot1624,BIN1
prot1625,CLDN5
prot1626,KPNA3
prot1627,STK25
prot1628,USP9Y
prot1629,BCL9
prot1630,LAD1
prot1631,FAAH
prot1632,KRIT1
prot1633,UPK2
prot1634,CHL1
prot1635,VWA5A
prot1636,PES1
prot1637,DLL1
prot1638,CACNA1A
prot1639,EBAG9
prot1640,SDCBP
prot1641,PITPNM1
prot1642,MPHOSPH10
prot1643,NOP56
prot1644,SOX1
prot1645,DDX3X
prot1646,CXCR6
prot1647,RNASET2
prot1648,CCL21
prot1649,MFNG
prot1650,ACKR2
prot1651,GABRP
prot1652,PODXL
prot1653,FCN1
prot1654,CCN1
prot1655,PEX12
prot1656,SLC17A2
prot1657,PIR
prot1658,CCL22
prot1659,PEX7
prot1660,KPNA4
prot1661,SLN
prot1662,NTN3
prot1663,TRIM38
prot1664,NFIB
prot1665,E2F3
prot1666,PPP6C
prot1667,WNT10B
prot1668,NME4
prot1669,CES2
prot1670,PIK3C2B
prot1671,MAN2B1
prot1672,WNT7A
prot1673,FBP2
prot1674,UBE2C
prot1675,ACACB
prot1676,PDXK
prot1677,SCD
prot1678,DLGAP1
prot1679,SH2B2
prot1680,CLDN4
prot1681,PLPP1
prot1682,PLPP3
prot1683,ARID1A
prot1684,ISLR
prot1685,BHLHE40
prot1686,SOCS2
prot1687,NRG2
prot1688,SOCS7
prot1689,NCKAP5
prot1690,ADGRB1
prot1691,CDK2AP1
prot1692,AQP7
prot1693,SDHD
prot1694,PTPRT
prot1695,C2CD2L
prot1696,NEMP1
prot1697,ASTN1
prot1698,FCHO1
prot1699,CUX2
prot1700,TXNDC9
prot1701,DPYSL4
prot1702,SOCS3
prot1703,SOCS6
prot1704,TRAFD1
prot1705,COX7A2L
prot1706,GAPDHS
prot1707,HSPB6
prot1708,ARHGAP33
prot1709,NDUFAB1
prot1710,UBFD1
prot1711,CYB561D2
prot1712,DYNC1I1
prot1713,CIT
prot1714,COPE
prot1715,OR7A17
prot1716,RFXANK
prot1717,NCAN
prot1718,CTDSP2
prot1719,VCY
prot1720,BPY2B
prot1721,EIF1AY
prot1722,PRYP4
prot1723,TMSB4Y
prot1724,UTY
prot1725,XKRY
prot1726,GNGT2
prot1727,CDC42EP2
prot1728,AP3D1
prot1729,CCS
prot1730,CXCL11
prot1731,GPR171
prot1732,CDX4
prot1733,ZNF195
prot1734,LCE2B
prot1735,ENPP3
prot1736,ABLIM1
prot1737,DVL1
prot1738,DVL2
prot1739,DNALI1
prot1740,CHD1
prot1741,CHD2
prot1742,KCNK3
prot1743,GOSR2
prot1744,IRS4
prot1745,TOR1A
prot1746,TOR1B
prot1747,STX16
prot1748,PRRG1
prot1749,PRRG2
prot1750,ADAM10
prot1751,ABCD4
prot1752,EI24
prot1753,ENC1
prot1754,TP53I11
prot1755,PTGES
prot1756,KMT2D
prot1757,ZNF197
prot1758,ITGB1BP1
prot1759,RGPD8
prot1760,TRDMT1
prot1761,RRH
prot1762,APAF1
prot1763,RIOK3
prot1764,IMPA2
prot1765,MAP2K7
prot1766,ACOT8
prot1767,CDIPT
prot1768,PDCD5
prot1769,PRMT5
prot1770,SLC9A3R1
prot1771,TERT
prot1772,OVOL1
prot1773,HSD17B6
prot1774,CHEK1
prot1775,TNFRSF10B
prot1776,GABRD
prot1777,MEIS2
prot1778,ZNF213
prot1779,FPGT
prot1780,TPP1
prot1781,GNB5
prot1782,TCERG1
prot1783,NDC80
prot1784,KIF3C
prot1785,NRP1
prot1786,TNPO2
prot1787,TNFSF11
prot1788,APOL1
prot1789,HS3ST1
prot1790,MSTN
prot1791,UNC13B
prot1792,SH2D1B
prot1793,TNFRSF10C
prot1794,POLR3A
prot1795,TAAR5
prot1796,MRAS
prot1797,CPLX1
prot1798,PHOX2A
prot1799,CAPN9
prot1800,TSPAN4
prot1801,PSMA7
prot1802,RASGRF2
prot1803,SCAMP3
prot1804,PPEF1
prot1805,PPEF2
prot1806,PHYH
prot1807,TNFRSF13B
prot1808,OPLAH
prot1809,FFAR1
prot1810,FFAR3
prot1811,AIM2
prot1812,SLC30A4
prot1813,BACH1
prot1814,BCKDK
prot1815,IFIT3
prot1816,MGST3
prot1817,GEMIN2
prot1818,TM4SF5
prot1819,IRF6
prot1820,KLF11
prot1821,WNT9A
prot1822,WNT9B
prot1823,TAX1BP3
prot1824,GIPC1
prot1825,LIN7A
prot1826,PCDH17
prot1827,IKBKB
prot1828,RGS13
prot1829,RGS12
prot1830,TIMM23
prot1831,FSCN2
prot1832,HAT1
prot1833,NCR3
prot1834,UBE2L6
prot1835,CASK
prot1836,PLD2
prot1837,EREG
prot1838,TFEC
prot1839,UQCRQ
prot1840,MYL12B
prot1841,UQCR11
prot1842,CASQ2
prot1843,LECT2
prot1844,HGS
prot1845,AURKA
prot1846,RAB29
prot1847,CLGN
prot1848,VPS26C
prot1849,PPP1R12A
prot1850,SLC27A2
prot1851,GAK
prot1852,AZIN1
prot1853,ZNF263
prot1854,HNRNPDL
prot1855,XPO1
prot1856,BTAF1
prot1857,ATP2A1
prot1858,PIP5K1B
prot1859,PPP1R2C
prot1860,SYN3
prot1861,ARHGEF10
prot1862,ZNF609
prot1863,ZNF646
prot1864,TRIM66
prot1865,PDZD2
prot1866,SPTBN2
prot1867,MAST4
prot1868,SEC16A
prot1869,PLXNB2
prot1870,AREL1
prot1871,RIMBP2
prot1872,KHNYN
prot1873,TECPR2
prot1874,SEMA3E
prot1875,U2SURP
prot1876,SETD1A
prot1877,N4BP3
prot1878,TRANK1
prot1879,KDM6B
prot1880,PER2
prot1881,SYNJ2
prot1882,ZBTB39
prot1883,SYNM
prot1884,ZBTB5
prot1885,GARRE1
prot1886,KIF3B
prot1887,PFAS
prot1888,MCF2L
prot1889,NACAD
prot1890,ADAMTS3
prot1891,DCLK1
prot1892,CEP290
prot1893,SNPH
prot1894,ERC2
prot1895,ANKRD28
prot1896,ARHGEF11
prot1897,ZNF536
prot1898,PRORP
prot1899,SMAD7
prot1900,CHUK
prot1901,LSM1
prot1902,FYB1
prot1903,NPC1
prot1904,TBX3
prot1905,AGPAT2
prot1906,DEGS1
prot1907,ANGPT2
prot1908,SCAMP1
prot1909,SCAMP2
prot1910,NPFF
prot1911,KPNA5
prot1912,ARPC1B
prot1913,ARPC2
prot1914,ARPC3
prot1915,MUSK
prot1916,MDM4
prot1917,BET1
prot1918,ZBTB7B
prot1919,POLR1C
prot1920,PLSCR1
prot1921,TRIM24
prot1922,LDLRAD4
prot1923,AXIN1
prot1924,PSPHP1
prot1925,PGRMC2
prot1926,TBXT
prot1927,CETN3
prot1928,CTDSPL
prot1929,VILL
prot1930,EPHB6
prot1931,SMAD9
prot1932,ADAMDEC1
prot1933,UBD
prot1934,ZBTB22
prot1935,RGL2
prot1936,PFDN6
prot1937,WDR46
prot1938,GSTA4
prot1939,GPR182
prot1940,INE1
prot1941,NKRF
prot1942,GNPAT
prot1943,KMO
prot1944,LAMA5
prot1945,ZNF185
prot1946,MATN3
prot1947,CASC3
prot1948,MRPS12
prot1949,NDUFA1
prot1950,VGF
prot1951,LEPROT
prot1952,SLC22A2
prot1953,SLC22A1
prot1954,CLIC2
prot1955,ACOX3
prot1956,RTL8C
prot1957,RER1
prot1958,NPHP1
prot1959,SURF4
prot1960,DEFB4B
prot1961,MAPK13
prot1962,ATXN7
prot1963,SHOX
prot1964,SPTLC1
prot1965,SPTLC2
prot1966,TCAP
prot1967,FANCG
prot1968,OGT
prot1969,ALOX15B
prot1970,PPM1D
prot1971,GRM6
prot1972,SIVA1
prot1973,PMM2
prot1974,RAD51B
prot1975,POLR3G
prot1976,TM9SF1
prot1977,INPP4B
prot1978,CHAD
prot1979,ATP6V0E1
prot1980,MID1
prot1981,HMGB3
prot1982,TP73
prot1983,FOXN1
prot1984,GPR37
prot1985,PPM1G
prot1986,INPPL1
prot1987,FANCA
prot1988,SOX12
prot1989,EIF3D
prot1990,EIF3H
prot1991,SLC16A4
prot1992,SLC16A5
prot1993,HDAC3
prot1994,NVL
prot1995,BCAT2
prot1996,SIGLEC5
prot1997,YY2
prot1998,BIRC5
prot1999,TMPRSS2
prot2000,NCAM2
prot2001,IPO8
prot2002,GRIN2D
prot2003,STX7
prot2004,SLC16A6
prot2005,TOX3
prot2006,FOXP2
prot2007,TNRC18
prot2008,SLC16A3
prot2009,PIN1P1
prot2010,SLC31A1
prot2011,SLC31A2
prot2012,ABCC3
prot2013,ABCC4
prot2014,ABCC5
prot2015,MPPED1
prot2016,CCL25
prot2017,POLR1G
prot2018,TLR3
prot2019,MSH4
prot2020,P4HA2
prot2021,ST8SIA5
prot2022,CCL16
prot2023,MAGEB2
prot2024,MAGEB3
prot2025,MAGEB4
prot2026,TEX28
prot2027,CAPN5
prot2028,GYG2
prot2029,RGS16
prot2030,PLA2G10
prot2031,YKT6
prot2032,GSC2
prot2033,INSIG1
prot2034,NUP42
prot2035,ARPC5
prot2036,POLR2D
prot2037,CLOCK
prot2038,CFLAR
prot2039,FGF10
prot2040,NKX2-8
prot2041,DDX3Y
prot2042,SOCS1
prot2043,MAFG
prot2044,OGG1
prot2045,CYP27B1
prot2046,GPR42
prot2047,PDPK1
prot2048,TAPBP
prot2049,PER1
prot2050,ZSCAN9
prot2051,RS1
prot2052,RGS5
prot2053,FABP7
prot2054,RNF113A
prot2055,LINC01565
prot2056,P2RX6
prot2057,KDM6A
prot2058,CLDN3
prot2059,FFAR2
prot2060,MEFV
prot2061,KCNN4
prot2062,DHX15
prot2063,SGSM2
prot2064,RNMT
prot2065,ZZEF1
prot2066,ASAP2
prot2067,TET3
prot2068,FLRT2
prot2069,TTI1
prot2070,PLXNB1
prot2071,RRP8
prot2072,PJA2
prot2073,SIPA1L1
prot2074,ZBTB24
prot2075,CYB5B
prot2076,PRPF4
prot2077,ST8SIA3
prot2078,CYP26A1
prot2079,PHGDH
prot2080,NDUFS4
prot2081,ARHGAP6
prot2082,ADAM12
prot2083,CRX
prot2084,IRAK2
prot2085,PHF1
prot2086,MLNR
prot2087,GPR39
prot2088,MSH5
prot2089,SEPTIN4
prot2090,DYNC1LI2
prot2091,KLK10
prot2092,PSMD3
prot2093,SLC7A4
prot2094,TEX33
prot2095,HOXC11
prot2096,RBFOX2
prot2097,PAPSS1
prot2098,SIAH2
prot2099,ZNHIT1
prot2100,DLEU1
prot2101,ZW10
prot2102,PRODH
prot2103,SPINT1
prot2104,TREH
prot2105,EFS
prot2106,MAP3K13
prot2107,B4GALT5
prot2108,SART1
prot2109,SPINT2
prot2110,GPAA1
prot2111,DAPK3
prot2112,TGFB1I1
prot2113,SRGAP3
prot2114,ZNF264
prot2115,ZBTB43
prot2116,AP5Z1
prot2117,LRRTM2
prot2118,HSPA12A
prot2119,CCP110
prot2120,SEC14L5
prot2121,ADCY6
prot2122,ARHGEF9
prot2123,ZSCAN12
prot2124,CTIF
prot2125,MTSS1
prot2126,ATMIN
prot2127,PPIP5K2
prot2128,AQP9
prot2129,PAX4
prot2130,MAP3K7
prot2131,FGF16
prot2132,DHH
prot2133,EEF1E1
prot2134,LYRM1
prot2135,ZNF208
prot2136,MSI1
prot2137,RIPK2
prot2138,ZNF749
prot2139,HOXA2
prot2140,HOXA3
prot2141,RASA4
prot2142,WDR62
prot2143,HNRNPR
prot2144,PRPF3
prot2145,TXNL1
prot2146,TPD52L2
prot2147,EMC8
prot2148,COCH
prot2149,ERI3
prot2150,THAP12
prot2151,ANP32C
prot2152,GRID2
prot2153,SYNJ1
prot2154,FIBP
prot2155,EIF4G3
prot2156,TBX1
prot2157,CBFA2T2
prot2158,PPIH
prot2159,KCNAB3
prot2160,MGAM
prot2161,MBTPS2
prot2162,SUV39H1
prot2163,HTRA2
prot2164,KLF4
prot2165,OIP5
prot2166,AKR7A2
prot2167,PROM1
prot2168,EPB41L2
prot2169,TGOLN2
prot2170,CACNA1G
prot2171,RAD51C
prot2172,LAMTOR5
prot2173,B4GAT1
prot2174,ADAM20
prot2175,TNFSF12
prot2176,SLC26A4
prot2177,MED7
prot2178,WIPF1
prot2179,ATP8B1
prot2180,BCL2L11
prot2181,FOXO3
prot2182,KCNQ3
prot2183,KCNQ2
prot2184,CHST10
prot2185,SMAD6
prot2186,XRCC3
prot2187,XRCC2
prot2188,TGM5
prot2189,GNRH2
prot2190,SGCE
prot2191,TNFSF14
prot2192,FRS3
prot2193,LAT
prot2194,RGS14
prot2195,RNF13
prot2196,CA12
prot2197,AKAP10
prot2198,SYT7
prot2199,DENR
prot2200,PSTPIP1
prot2201,XPOT
prot2202,HR
prot2203,SPRY2
prot2204,DNPH1
prot2205,DCX
prot2206,GALR2
prot2207,SPRY1
prot2208,SPRY3
prot2209,HCRT
prot2210,HCRTR1
prot2211,HCRTR2
prot2212,TIMM44
prot2213,TRAPPC3
prot2214,SNAI2
prot2215,CHMP2A
prot2216,FOXS1
prot2217,NCK2
prot2218,PSCA
prot2219,TSPAN6
prot2220,PLRG1
prot2221,PRC1
prot2222,RGS10
prot2223,ZNF207
prot2224,NDUFB5
prot2225,NDUFB3
prot2226,NDUFC1
prot2227,NDUFA2
prot2228,LDB2
prot2229,TCF21
prot2230,GET3
prot2231,BUB1
prot2232,BUB3
prot2233,PLPP2
prot2234,PI15
prot2235,SIGLEC6
prot2236,SULT1B1
prot2237,ACTN4
prot2238,GSTZ1
prot2239,BUD23
prot2240,TLX3
prot2241,TRIAP1
prot2242,GATC
prot2243,HTATSF1
prot2244,KDELR3
prot2245,TRAF3IP2
prot2246,ITM2A
prot2247,CYTH3
prot2248,PRKAB2
prot2249,CHP2
prot2250,AP1G1
prot2251,OR1F1
prot2252,STX6
prot2253,SYNGR1
prot2254,SYNGR2
prot2255,SYNGR3
prot2256,TLX2
prot2257,SGTA
prot2258,LIAS
prot2259,ENSA
prot2260,SLC25A20
prot2261,NARS1
prot2262,DYRK3
prot2263,KRT86
prot2264,SPOP
prot2265,MYO1B
prot2266,SSNA1
prot2267,SLC25A17
prot2268,NUDT21
prot2269,DUX1
prot2270,LANCL1
prot2271,STRN
prot2272,RRP9
prot2273,SCO2
prot2274,HYAL3
prot2275,CFAP410
prot2276,AKAP8
prot2277,GTPBP6
prot2278,B3GALT2
prot2279,SLC37A4
prot2280,ANGPTL7
prot2281,ZBTB14
prot2282,IDH3B
prot2283,NRDC
prot2284,CALU
prot2285,EDIL3
prot2286,ATP9B
prot2287,AHCYL1
prot2288,CD5L
prot2289,SLC28A2
prot2290,OR2T1
prot2291,CREB3
prot2292,XPNPEP2
prot2293,KIF1C
prot2294,TLL1
prot2295,PRICKLE3
prot2296,GAS2
prot2297,KLRC4
prot2298,EXTL3
prot2299,ORC5
prot2300,TYROBP
prot2301,VEGFD
prot2302,CHST1
prot2303,AIRE
prot2304,NDUFS5
prot2305,EFNA2
prot2306,PDE6D
prot2307,CXCL13
prot2308,ORC4
prot2309,PRKY
prot2310,PEX1
prot2311,MFSD11
prot2312,RAD21
prot2313,AKR1B10
prot2314,TIMM8A
prot2315,SSX4B
prot2316,SSX5
prot2317,KALRN
prot2318,DHX16
prot2319,ZNRD2
prot2320,GMFG
prot2321,TMPRSS11D
prot2322,PPP1R12B
prot2323,BNIP3L
prot2324,SH3BP5
prot2325,PLIN1
prot2326,ADGRB2
prot2327,ADGRB3
prot2328,HS6ST1
prot2329,MED14
prot2330,PCDH7
prot2331,SOX15
prot2332,PRPSAP2
prot2333,FGF17
prot2334,KLK8
prot2335,PRKN
prot2336,GNG7
prot2337,SMARCA5
prot2338,ADCY3
prot2339,KIAA0513
prot2340,GPRIN2
prot2341,SPAG9
prot2342,SUSD5
prot2343,ZNF292
prot2344,KIF5C
prot2345,ST18
prot2346,NUAK1
prot2347,URB1
prot2348,ZNF862
prot2349,MGRN1
prot2350,SIPA1L3
prot2351,ZFC3H1
prot2352,LCMT2
prot2353,TRAK2
prot2354,LZTS3
prot2355,KATNIP
prot2356,ZNF500
prot2357,AQR
prot2358,MAST3
prot2359,CEP104
prot2360,LRRC37A3
prot2361,ATP10A
prot2362,OPA1
prot2363,ZEB2
prot2364,MCM3AP
prot2365,FAM189A1
prot2366,PCDHGA12
prot2367,PIP5K1C
prot2368,KIF1B
prot2369,MAPKBP1
prot2370,MARCHF6
prot2371,KDM1A
prot2372,TBC1D4
prot2373,PHLPP1
prot2374,TBC1D12
prot2375,FZD6
prot2376,NUPR1
prot2377,CACNG3
prot2378,NME2P1
prot2379,HBP1
prot2380,GDF9
prot2381,ZNF861P
prot2382,GRIN3B
prot2383,NOBOX
prot2384,COX7A2P2
prot2385,OR10H2
prot2386,OR10H3
prot2387,OR7C2
prot2388,ONECUT3
prot2389,ATP8B3
prot2390,FADS1
prot2391,OR1I1
prot2392,PPL
prot2393,GSDME
prot2394,EVI5
prot2395,LY75
prot2396,NRP2
prot2397,DSCAM
prot2398,MAN1A2
prot2399,BRINP1
prot2400,GPR137B
prot2401,DLX3
prot2402,ZIC3
prot2403,PLXNC1
prot2404,MPZL2
prot2405,ACSL4
prot2406,SNX3
prot2407,CUBN
prot2408,DOK2
prot2409,STX10
prot2410,NPHS1
prot2411,OGA
prot2412,ADCY9
prot2413,SORBS3
prot2414,SYNCRIP
prot2415,TPST1
prot2416,CDC40
prot2417,B4GALT3
prot2418,B4GALT4
prot2419,EIF4EBP3
prot2420,RANBP6
prot2421,CREBL2
prot2422,TDRD6
prot2423,NEMF
prot2424,PSPN
prot2425,CIDEA
prot2426,GMDS
prot2427,FOXD2
prot2428,NMT2
prot2429,CCNT1
prot2430,GREM1
prot2431,BUB1B
prot2432,PLOD3
prot2433,EIF4E2
prot2434,SPINK4
prot2435,CCNT2
prot2436,TLR5
prot2437,TLR2
prot2438,GFRA3
prot2439,DIAPH1
prot2440,SELENOF
prot2441,TSPAN1
prot2442,TSPAN2
prot2443,TSPAN3
prot2444,SNAP91
prot2445,EXOC3
prot2446,UGT1A9
prot2447,PDE8A
prot2448,KLHL41
prot2449,LMX1B
prot2450,PLIN3
prot2451,FCMR
prot2452,SLC16A7
prot2453,RAD1
prot2454,REV3L
prot2455,JAK2
prot2456,MAFK
prot2457,CST8
prot2458,PRMT3
prot2459,MSC
prot2460,PEX10
prot2461,KPNA6
prot2462,SRPX2
prot2463,YPEL1
prot2464,UGDH
prot2465,TPST2
prot2466,ABCC9
prot2467,LPXN
prot2468,CTNND1
prot2469,SLC24A1
prot2470,ICMT
prot2471,CDC14B
prot2472,MAGEC1
prot2473,PLA2G6
prot2474,EIF1B
prot2475,HCN1
prot2476,SNX2
prot2477,GALR3
prot2478,BCE1
prot2479,CYTIP
prot2480,HPGDS
prot2481,DPM1
prot2482,USO1
prot2483,ZNF354A
prot2484,FMO6P
prot2485,SLC19A2
prot2486,MRPS14
prot2487,TOM1
prot2488,TBX19
prot2489,PRAMEF10
prot2490,PRAMEF4
prot2491,PRAMEF2
prot2492,HNRNPCL1
prot2493,PRAMEF11
prot2494,H2BC12
prot2495,PFKFB2
prot2496,CCDC22
prot2497,PQBP1
prot2498,PAGE4
prot2499,TIMM17B
prot2500,PRAF2
prot2501,DKC1
prot2502,CACNA1F
prot2503,EIF5B
prot2504,ZG16
prot2505,TRIM13
prot2506,GAS7
prot2507,EDF1
prot2508,KIN
prot2509,DIAPH2
prot2510,SH2D1A
prot2511,MMP20
prot2512,GPR37L1
prot2513,DNAJA2
prot2514,BRD4
prot2515,CUTA
prot2516,OPHN1
prot2517,RAMP1
prot2518,RAMP2
prot2519,RAMP3
prot2520,SHOX2
prot2521,SMPD2
prot2522,TBL1X
prot2523,B4GALT2
prot2524,CTSV
prot2525,HUS1
